document,label
"재미 있어요.사운드가 끝내 주네요.
",1
"1편보다는 지루하지만 재밌게봤어요
",1
"
",0
"
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"그저 그렇네요....
",0
"더 잘 살겠다.잘 키우겠다.많이 벌겠다.최고가 되겠다. 소원을 포기하세요~ 그자리에서 현실을 바로 보고 있는 그대로를 사랑하고, 즐기세요~
",1
"개연성은 엉망이지만 킬링타임으로 괜찮았음 난 ㅋㅋ
",1
"
",0
"OO 개재미써요찌이이이발
",0
"재미있었습니다~♡ 요즘 시대에 꼭 맞는 영화
",1
"정치영화였네요 미국의 모습을 까는영화
",1
"그냥 dc라서 평가절하당하는 중인 영화 나는 재밌었는데
",1
"그나마 코로나 일년에 볼것도 없는데 위안이 되는영화!!!남들은 뭐하하든 난 재밌게 봤음...
",0
"
",0
"
",0
"히어로 영화의 정석이라고 봅니다. 당위성있는 빌런의 탄생과정, 고난을 극복하고 강해지는 히어로, 한층 더 성숙해가는 인류 3박자가 어울어진 안정적인 히어로물 영화였습니다. 비행장면의 CG나 약해진 액션은 분명단점이지...
",1
"액션이 좀 적었지만 영화 자체는 재밌게 봄. 아쿠아맨보다 나음
",1
"오락영화가이정도면 만점이다. 악평보고 안봣으면 후회했을뻔... 원더우먼에서 뭘기대했길래 악평을 한걸까...
",1
"너무잼있네용 ㅋ ~~원더우먼이 너무예뻐서 여자인데 반했네요ㅋㅋㅋ
",1
"최고다~감동 액션 ^^
",1
"재미잇는데 평점이 왜 이래요
",1
"음악감독 누구야?? 맥스로드 원더우먼 치타 연기가 좋더군요. 음악도 웅장하고 좋습니다. 연출 스토리는 그닥
",0
"원더우먼1 재미있게 보신 분은 이번 영화도 만족도 높을 듯. 평점 1~3점 준 알바생들 때문에 저평가 받는 중.
",0
"댓글은 역시 댓글이다 코로나로 마블 영화 줄줄이 개봉 늦추는 판국에 무료티켓 넘쳐나고 울 극장은 관람객 한명이라 코로나 걱정없이 볼수있고 이럴때 킬링타임 용으론 이만한게 없다 몇년전 영화 리턴해서 재개봉 하는 판국에...
",1
"의외로 재밌었음...감동 교훈도있고  음악도좋고
",1
"
",0
"음 생각보다 재미있게 봤어요. 막 부시는거 보는 맛은 없지만 나름 애들 데리고 가서 보기 좋았어요.
",1
"재미있게 봤어요 강하고 멋진 여자들나와서 좋았구 메세지도 잇어서 나는 좋았는데
",1
"배우들 매력적이고 일단 볼거리.풍부..역시 스케일이.다르네요. 말이 많은데..볼거리많고 전혀 지루하지 않게.재밌게.봤어요. 추천합니다!
",1
"그리스신화 소재로 흥미로웠고 몰입감도 좋아서 재밌게봤는데 평점 충격이네... 이게 어떻게 캡틴마블보다 평점이 낮냐! 스위트홈이 더 오글거리더만..
",1
"남자의 평과는 상관없는 영화. 내평은 10점만점에 100점.  사랑해요 언니최고??????과한 자극성 없음 / 액션 연기  스토리 교훈성 ??????????과한 자극성-> 사람의 본성을 망가뜨림 -> 사람...
",0
"꽤 괜찮은 액션SF
",1
"재밌어요.  다시 만났을때 좋았고 헤어질때 슬펐어요.
",1
"재미는 있고오글거리는 장면은있으나평점 8점밑은 아닌걸로 10점드립니다.
",0
"지금 이 시대에 필요한 메시지. 코로나로 답답 했던 가슴 뻥 뚫리는 시원한 대서사 같았던 인트로. 오글 거릴 수 있는 내용도 1984원더우먼이기에 더욱 감동적으로 담아낼 수 있었던 영화. 속 시원하고 찡하게 감동적....
",1
"재밋게봤어요 다들 별로라던데 막상 보니 스토리도 좋고 몰입잘돼요
",1
"지니의 요술램프보는듯 ㅡ 맥스로드의 소원을 말해봐 ㅡ 그 소원을 저지 시키는 원더우먼 ㅡ 볼만은 했지만 다소 황당하고 임팩트도 떨어지는 캐릭터들에 스토리전개 ㅡㅈ그래도 재미있게 본이유 원더우먼 나오니까 3편은 분발바...
",0
"
",0
"
",0
"개인의 욕심과 비움 그리고 위대한 가족에 대한 메시지를 무적의 히어로가 아닌 인간적인 히어로로서 전하다!
",1
"댓글창을 빨갱이들이.접수했네 ㅜ ㅜ
",0
"쿠키까지 완벽한 영화...갤가돗이랑 크리스파인 얼굴합도 너무 좋고 진짜 아오 다들보세요
",0
"최고의 영화 였습니다, 간만에 감동!
",1
"설 특선 코미디 영화 잘 보고갑니다,,,,^^
",1
"아. 치킨먹고싶노 ㄹㅇ
",0
"원더우먼 1에서  원더우먼과 스티브의  이별이  슬펐었는데  1984에서  둘이  다시  만난 것만으로도  만족한  원더우먼1984였다  그리고  이런  코로나시국에 개봉해  준것만으로도  감사하다는  마음으로  보...
",1
"재밌는데 왜 재미없다고 하지. 내가 이상한건가
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"어제친구란재미있게봤어요감독님이영화를잘찍으신거같아요평점으로따지면10점쩌리에요
",1
"이시국여 영화를 쳐보러 갔다는걸 자랑스럽게 쳐올리는 국민성에 소름이다
",1
"피로가 싹풀렸어요. 상영 내내 푹잤나봐요
",1
"이 날만을기다렸다 존잼 대존잼
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"바바라 옷을 너무 촌스럽게 ... 그거빼곤 좋았네요.  몇 장면에서는 눈물 많이 났어요
",1
"DC영화에만 갑자기 예술영화 평론가 빙의하는 그분들. 이번에도 역시나네 ㅋㅋㅋ오락영화에 대체 뭘 바라는거지
",0
"극장에서 2편보고 나서 1편까지 다운받아서 봤네요. 애잔하면서 재밌네요. 볼만해요. 3편도 기대중~
",1
"
",0
"괜찮은데. 갤가돗의 다소 어색한 연기와 부자연스러운 CG빼곤 볼만했음. 스토리도 딱 원더우먼스러웠고
",0
"
",0
"갤 가돗이 다한 영화. 예쁨을 넘어 멋지다.
",1
"디씨는 1점으로 시작 똥찌꺼기
",0
"와~~~~이거 꼭 보세요~~진짜 다들 꼭 보셔야 해요저만보기 아까워서 그래요..#
",1
"너뮤 재밌네요 굳굳굳귣굳
",1
"오늘 자동차극장에서 보구왔는데다 같이 죽자는 마인드냐?
",0
"원더우먼마저 다시 죽이려고하나 DC
",1
"매드맥스 분노의 알라딘
",1
"액션도 별로 없고 마블건 꼭 보는데 이번건 좀 별로임
",0
"영화: 드림스톤 (feat. 원더우먼)주연: 페드로 페스칼( 다양한 표정연기 압권. 유일하게 재미있는 부분)조연: 여힘캐, 관종1, 남자친구(관종2) 그 외 줄거리: 도덕교과서를 읽은 원숭이가 주는 교훈.액션: 2/...
",0
"와닿는게 있는 영화다 내려놓으라 .. 적절함을 지키고 내려놓으라..
",1
"기존 히어로 영화의 주제의식을 깨고 우리 모두에게 전하는 인류애적 메시지
",1
"재밌어요ㅠ 굿굿 짱짱짱
",1
"원우1984에 별 한개 주는 사람들은, 파워레인저 애니멀포스 세대임 ㅎㅎㅎ 이런 사람들은 평점을 쓰면 안돼
",0
"액션도 볼만하구요 내용도 알차네요 !!
",1
"슈퍼맨,아이언맨,캡틴아메리카,배트맨처럼 빌런들을 몽둥이찜질하는 마초 히어로만 히어로라고 생각하는 관객들에게는 액션이 약하고 호쾌함이 만족스럽지 않을 수 있지만 원더우먼 1984의 원더우먼은 패티 젠킨슨 감독과 잭 스...
",1
"근데 솔직히 이게 마블 영화였으면 이 정도 나왔어도 별점 8점대였을걸ㅋㅋㅋ,,, Dc 영화니까 이렇게 까대는거지
",0
"정말 .. 최근 본 히어로 무비중에 제일 감동하면서 봤던 ㅜㅠ.. 첫 등장 연출부터 노래 음악 영상미 배우들까지 뭐 하나 빼놓을 게 없는 명작이었다
",1
"개인적으로는 재미있게 봤어요. 재미없다고 해서 거르려고 했는데 기대를 안하고 봐서 그랬는지 재밌었어요.
",1
"1편에비해서는 신선한감은없네요
",0
"서사는 좋았는데 액션이 너무 부족
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"초반 10분 볼만하고 나머지는 진짜 지루해요. 액션은 예고편이 거의다 나옴. 밧줄로 하늘날아다니고 마지막엔 슈퍼맨처럼 날아다니는거보고 나도 극장에서 나옴ㅋ
",0
"지금 보는 중간인데 많이 아쉅네요
",1
"짐캐리의 브루스올마이티의 액션버젼이네요 갤카롯 팬으라 그래도 볼만했습니다
",1
"간만에 블록버스터라 조조로 봤는데..예고편에 낚인 기분.설정도 엉망..별두개도 후함
",0
"악평이 많길래 기대없이 봤더니 웬걸... 재밌었다! 근데 후반부 액션씬이 아쉬움 그래도 원더우먼이 뭔가 정의의 사도느낌이라 캐릭터성을 살린 것 같기도 하고
",1
"재미있고 감동적이었다!꼭 이해력 부족한 사람들이 이런 대작을 재미로만 보는거같다
",1
"영상은 괜찮은데 스토리가 실망...
",0
"4D로 관람해서 볼만했지만 너무 기대하고 갔는지 좀 실망이네요..ㅠㅠ
",0
"스토리가 쫌 뜬금없지만 여주는 항상 옳아요^^~~~
",0
"킬링타임용으로 좋음.
",0
"
",0
"
",0
"이게 재밌음? 촌스럽고 재미 하나도 없던데
",0
"너무아쉽다  DC,왜그러니 갤가돗만 이뿌다최강빌런이 니소원을말해봐 허탈하다  소녀시대냐
",0
"꼴페미 갱년기 여성이 만든 개x 같은 말도 안되는 소원 xx거리는 개황당 쓰xxx 영화! 내게 한가지 소원이 있다면 이딴 영화 볼려고 피같은 8000원을 날리고 극장까지 간 시간을 돌려주는것~
",0
"별로별로별로내마음의 별로
",0
"교훈을 주는내용... 빌런이 약함
",0
"전편과 이어짐은 없으나  어릴적부터동경했구 진짜 린다카터가 나와  심쿵했어요 ~내우상~강추합니다
",1
"
",0
"별 기대안하고 봐서 그런지 그냥 재밌게 봤어요
",1
"앞에 나오는 원더우먼 이야기와 백화점 액션은 너무 멋있고 재밌었음 하지만 중반부로 갈수록 아쉬워짐  그래도 카이로 액션은 볼만함. 근데 마지막엔 관객들이 다 같이 웃음ㅋㅋㅋ  어쨋든 보면 알음.  그리고 여주 엄청 ...
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"보다보면 스토리예측이 가능한데 흐름이 나쁘진 않네요
",1
"
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"린다 예전이랑 똑같내 ^^
",0
"1편보다 액션이 없네요 나쁘진않았어요 재미나게봤어요
",1
"
",0
"
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"좋아요  액션과  연기 감성 좋아요
",1
"간만에 재미있는 영화보고 왔어요.
",1
"갤가돗 역시 믿고 봅니다
",1
"예상보다 더 재밌었고 액션은 진짜 최고였다ㅋㅋㅋ 노래까지 굿굿
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"너무 많은걸 보여주려한 것 같아 아쉽네요좋았던 부분은 영상미와 ost고뭔가 개인적으론 캡틴마블을 의식한 장면들이 몇몇장면에서 보였던 것 같습니다.또한 DC유니버스의 메타포등이 없던 부분도 개인적으론 아쉬웠습니다
",1
"액션은 별로 없지만 나름 볼만합니다
",1
"아무 생각 없이 보기 좋았어요
",1
"주인공 원더우먼의 돋보이는 연기톤과 패션이 눈을 즐겁게 해줬네요~ 여자친구랑 입을 모아 칭찬을 아끼지 않았던 부분이었습니다.영화 초반의 액션씬이 가장 흥미로웠습니다.히어로물을 좋아하는 관객입장에서 액션이 다소 기대에...
",0
"
",0
"촌스러움이 매력인영화
",1
"여주  여전히 멋지고,연기가 초반보다는 좋아진것같아요. 결말부분이좀 흐지부지됐지만  언제나 진실은 옳아요
",1
"원더우먼은 강하다! 액션신 대박!
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"환상적인 액션씬과 찐한 감동...사랑하는 사람을 포기하는 원더우먼의 마음이 해아려져서 많이 울었어요.
",1
"히어로 무비가 이래야 제 맛이지ㅋㅋㅋ 간만에 존잼이였다
",1
"네몸과 마음을 정상적인 사고로 희열을 느끼도록 해주었어요.허구이지만 결국은 어른들도 이런동화를 보며 선하게 나이들어가면 너무좋겠다고 희망합니다.월드 피스^^~♡
",1
"원더우먼 기대하고봤는데 진짜로웅장하고 좋습니다 재미도있고 스토리등 좋아요잘보고갑니다.감사합니다
",1
"갤 가돗이 원더우먼과 너무 찰떡이고.. 음악과 액션 등도 좋고 오랜만에 극장가서 보니까 스트레스도 해소 되고 너무 재밌었어요!! 조심조심 극장가서 영화만 보고 후딱 온다면 강추입니다!!
",1
"역시..우리원더우먼님..멋있어요~영화재미나요.. 소원비는 수정이있다면 내체력이 쫌떨어져도 우리엄마 건강하게 오래오래 사셨으면 좋겟네요..지금도 젊고 엄청건강하시지만ㅎㅎ
",1
"원조원더우먼 특별출연하셔서 더뜻깊네요.옛기억이새록새록
",1
"역시 원더우먼 ㅜㅜㅜ 기다린만큼 실망시키지 않는다.. 스케일 액션 다 좋아.. 무조건 재관람 각이다ㅜㅜ
",1
"긴말 안한다 꼭봐라 솔직히 올해 코로나 때문에 볼 영화들 다 미뤄졌는데 원더우먼이 진심 구원하러 온 느낌ㅋㅋㅋ 존잼ㅋㅋㅋ
",1
"기다린 보람이 있어요. 덕분에 오랜만에 극장도 가고! 재밌게 봤습니다ㅎㅎ
",1
"2시간 31분 동안 단 1분도 지루하지 않았어요 갤가돗은 진짜멋있었고 영화는 너무 재밌게 잘 봤습니다
",1
"전편에서 갤 가돗에 홀려서 꼭 봐야겠다고 마음 먹었던 영화. 여전히 너무 이쁜 갤 가돗을 보는 것만으로도 돈이 아깝지 않았다. 특히 여성이 주인공이라 액션에 감성까지 더해지니 종합선물세트 받은 기분? 너무 오랜만에 ...
",1
"히어로 무비를 보는데 나 외울어?
",1
"욕심을 버리세요 여러분
",0
"간만에 눈호강 귀호강ㅋㅋ  패션부터 음악까지 화려하고 아름답고 다함!! 빌런도 업그레이드 됐는데 원더우먼도 더더 업그레이드됨ㅋㅋ 간만에 N차각 세움
",1
"간만에 관람한 대작영화인데 역시 실망시키지  않습니다. 화려한 영상미와 액션 그리고 웅장한 OST도 즐겁게 해주었네요. 힘든시기인데 방역수칙 지켜가며 영화관에서 한번 관람하길 추천합니다. 영화 개봉한날 첫시간대에 보...
",1
